Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Same_Location,Hour,Sender_transaction_count,Receiver_transaction_count,currency_match
6053.37,UK pounds,UK pounds,UK,UK,ACH,0,True,10,254,13,1
3474.72,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,318,21,1
5779.02,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,157,1
5460.92,UK pounds,UK pounds,UK,UK,ACH,0,True,10,461,13,1
5926.86,UK pounds,Euro,UK,UK,ACH,0,True,10,12,181,0
9051.04,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,284,12,1
82.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,301,16,1
12310.33,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
958.34,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,432,17,1
8270.23,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,602,20,1
1685.97,UK pounds,UK pounds,UK,UK,ACH,0,True,10,418,11,1
346.82,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,361,12,1
869.84,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,601,5,1
1252.01,UK pounds,UK pounds,UK,UK,ACH,0,True,10,447,12,1
7124.33,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,446,13,1
773.93,UK pounds,UK pounds,UK,UK,ACH,0,True,10,627,76,1
7771.69,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,247,1
6026.16,UK pounds,UK pounds,UK,UK,ACH,0,True,10,448,13,1
1306.94,UK pounds,UK pounds,UK,UK,ACH,0,True,10,74,530,1
1293.08,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,498,14,1
5482.24,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,109,1
5088.65,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,361,13,1
8072.74,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,348,13,1
388.15,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,370,13,1
7418.25,Euro,UK pounds,Italy,UK,Cross-border,0,False,10,12,263,0
9389.6,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,205,1
5888.31,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,549,13,1
27901.96,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,608,13,1
6744.17,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,3,244,1
765.28,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,396,7,1
1226.3,UK pounds,UK pounds,UK,UK,ACH,0,True,10,474,14,1
2974.71,UK pounds,UK pounds,UK,UK,ACH,0,True,10,312,10,1
10392.62,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,209,1
19837.21,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,171,1
321.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,272,16,1
7935.36,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,121,1
3348.96,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,560,7,1
6917.48,UK pounds,UK pounds,UK,UK,ACH,0,True,10,370,13,1
10084.58,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,550,13,1
2732.07,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,430,14,1
103.41,Naira,UK pounds,Nigeria,UK,Cross-border,0,False,10,275,16,0
5699.66,UK pounds,UK pounds,UK,UK,ACH,0,True,10,247,13,1
16458.29,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,209,1
11837.21,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,208,1
2096.0,UK pounds,UK pounds,UK,UK,ACH,0,True,10,300,15,1
7572.4,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,271,1
11611.91,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,323,12,1
5951.78,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,208,1
15275.16,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,175,18,1
1999.93,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,501,19,1
7514.5,UK pounds,UK pounds,UK,UK,ACH,0,True,10,435,14,1
12692.24,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,454,13,1
6051.21,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,448,13,1
8957.47,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,358,13,1
6407.23,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,254,13,1
251.49,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,410,17,1
8378.82,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,209,1
1679.73,UK pounds,UK pounds,UK,UK,ACH,0,True,10,552,11,1
6047.59,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,560,19,1
204.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,467,17,1
11234.77,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,263,1
2974.23,UK pounds,UK pounds,UK,UK,ACH,0,True,10,359,12,1
2225.57,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,387,4,1
1731.89,UK pounds,Euro,UK,Germany,Cross-border,0,False,10,535,16,0
379.68,UK pounds,Albanian lek,UK,Albania,Cross-border,0,False,10,214,21,0
836.98,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,217,7,1
128.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,567,16,1
774.05,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,446,10,1
14369.64,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,209,1
1262.65,UK pounds,UK pounds,UK,UK,ACH,0,True,10,321,14,1
4688.19,Dirham,UK pounds,UAE,UK,Cross-border,0,False,10,12,141,0
22525.77,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,203,1
4343.98,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,260,5,1
2022.98,UK pounds,UK pounds,UK,UK,ACH,0,True,10,436,12,1
9775.69,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,205,1
9860.14,UK pounds,UK pounds,UK,UK,ACH,0,True,10,397,13,1
5766.98,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,199,13,1
8437.21,UK pounds,UK pounds,UK,UK,ACH,0,True,10,509,13,1
15092.45,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,509,13,1
8602.64,UK pounds,Euro,UK,Netherlands,Cross-border,0,False,10,327,12,0
2326.49,UK pounds,UK pounds,UK,UK,ACH,0,True,10,399,9,1
9261.44,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,284,12,1
2275.32,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,405,13,1
17388.39,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,268,1
563.17,US dollar,UK pounds,USA,UK,Cross-border,0,False,10,220,11,0
20682.4,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,273,1
6452.23,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,509,13,1
5366.32,UK pounds,US dollar,UK,USA,Cross-border,0,False,10,446,13,0
4113.79,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,393,8,1
11728.93,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,425,13,1
5890.8,UK pounds,UK pounds,UK,UK,ACH,0,True,10,649,13,1
682.23,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,537,15,1
225.27,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,271,17,1
413.03,UK pounds,UK pounds,UK,UK,ACH,0,True,10,532,15,1
13955.68,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,425,13,1
3709.6,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,388,15,1
5314.45,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,382,13,1
5520.24,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,205,1
6963.74,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,213,1
1209.28,UK pounds,UK pounds,UK,UK,ACH,0,True,10,612,17,1
6764.56,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,213,1
266.72,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,322,17,1
20722.79,Euro,UK pounds,Spain,UK,Cross-border,0,False,10,373,17,0
9013.04,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,660,21,1
17115.0,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,507,8,1
181.01,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,509,11,1
13041.99,UK pounds,UK pounds,UK,UK,ACH,0,True,10,545,74,1
2399.73,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,251,21,1
8297.22,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
228.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,484,16,1
38.9,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,400,21,1
3140.58,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,79,715,1
27069.97,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,558,10,1
3084.77,UK pounds,UK pounds,UK,UK,ACH,0,True,10,545,9,1
8938.04,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,554,13,1
2840.41,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,515,7,1
12245.83,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,338,20,1
36099.78,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,364,20,1
11234.41,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,97,1
7479.08,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,203,1
8533.14,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,649,13,1
3959.22,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,414,4,1
5122.61,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,258,13,1
13070.8,Euro,UK pounds,Spain,UK,Cross-border,0,False,10,12,247,0
5504.51,UK pounds,UK pounds,UK,UK,ACH,0,True,10,573,13,1
10787.24,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,608,13,1
13066.42,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,148,1
8292.37,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,485,13,1
5986.12,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,197,13,1
249.61,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,189,9,1
1187.78,UK pounds,UK pounds,UK,UK,ACH,0,True,10,326,5,1
977.15,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,379,12,1
7331.28,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,202,1
809.81,UK pounds,UK pounds,UK,UK,ACH,0,True,10,309,9,1
1550.79,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,490,16,1
12398.64,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,273,1
3306.11,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,497,77,1
7304.81,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,72,641,1
6518.42,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,518,13,1
9702.27,UK pounds,UK pounds,UK,UK,ACH,0,True,10,397,13,1
1432.13,UK pounds,UK pounds,UK,UK,ACH,0,True,10,134,12,1
4498.69,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,454,13,1
6805.29,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,247,13,1
16284.45,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,155,11,1
81.15,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,597,14,1
2782.56,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,512,69,1
2946.66,UK pounds,UK pounds,UK,UK,ACH,0,True,10,356,15,1
17174.98,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,268,1
26811.76,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,223,1
600.64,UK pounds,UK pounds,UK,UK,ACH,0,True,10,327,7,1
6071.15,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
11496.27,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,199,13,1
240.19,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,539,12,1
12960.38,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
4497.92,UK pounds,UK pounds,UK,UK,ACH,0,True,10,573,13,1
10362.62,UK pounds,UK pounds,UK,UK,ACH,0,True,10,451,13,1
1819.2,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,444,10,1
1842.07,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,358,10,1
6563.81,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,501,20,1
11092.97,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,208,1
1675.77,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,449,16,1
4197.27,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,79,459,1
14916.68,UK pounds,UK pounds,UK,UK,ACH,0,True,10,518,13,1
17723.47,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,549,13,1
7156.2,UK pounds,UK pounds,UK,UK,ACH,0,True,10,395,12,1
1024.57,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,657,77,1
9811.29,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,371,10,1
9463.06,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,597,13,1
13920.9,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,608,13,1
8010.22,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,121,1
8471.0,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,518,13,1
344.16,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,468,17,1
21078.08,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,164,1
8483.54,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,203,1
8834.13,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,357,8,1
14782.24,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,549,13,1
5682.68,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,263,1
7969.22,UK pounds,UK pounds,UK,UK,ACH,0,True,10,608,13,1
6844.16,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,597,13,1
339.56,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,456,20,1
84.93,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,481,17,1
13206.45,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,532,13,1
14975.34,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,113,1
104.65,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,305,10,1
5245.0,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,False,10,397,13,0
6024.92,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,122,1
4598.94,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,292,19,1
86.14,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,608,5,1
718.25,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,576,12,1
3551.11,Euro,UK pounds,Netherlands,UK,Cross-border,0,False,10,294,18,0
6232.1,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,199,13,1
2066.14,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,434,18,1
11368.38,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,446,13,1
7699.66,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,164,1
8178.89,UK pounds,Euro,UK,Netherlands,Cross-border,0,False,10,258,13,0
817.51,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,358,8,1
541.66,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,566,14,1
4713.32,Dirham,UK pounds,UAE,UK,Cross-border,0,False,10,12,141,0
8948.95,UK pounds,Euro,UK,Spain,Cross-border,0,False,10,425,13,0
7041.71,UK pounds,UK pounds,UK,UK,ACH,0,True,10,421,7,1
14743.71,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,141,1
4675.57,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,347,9,1
4216.56,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,313,13,1
11546.85,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,473,11,1
439.17,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,568,12,1
5661.77,UK pounds,UK pounds,UK,UK,ACH,0,True,10,608,13,1
998.21,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,621,16,1
1656.9,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,218,19,1
2299.39,UK pounds,UK pounds,UK,UK,ACH,0,True,10,357,18,1
58.14,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,377,26,1
5808.86,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,181,1
6732.66,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,109,1
4636.06,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,419,11,1
88824.09,UK pounds,Euro,UK,France,Cross-border,0,False,10,427,1,0
2365.73,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,422,15,1
4204.34,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,361,13,1
224.04,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,578,33,1
1397.21,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,432,11,1
321.78,UK pounds,UK pounds,UK,UK,ACH,0,True,10,438,19,1
5235.66,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,247,13,1
13219.91,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,202,1
604.09,UK pounds,Naira,UK,Nigeria,Cross-border,0,False,10,312,19,0
1880.83,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,446,13,1
9750.03,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,205,1
7017.53,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,254,13,1
12432.8,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,203,1
4292.65,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,1,1,1
748.91,UK pounds,UK pounds,UK,UK,ACH,0,True,10,457,11,1
2248.93,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,353,7,1
4499.18,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,514,11,1
8094.38,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,171,1
7335.44,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,122,1
188.85,UK pounds,UK pounds,UK,UK,ACH,0,True,10,372,11,1
219.78,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,323,9,1
6003.51,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,120,1
11291.62,UK pounds,UK pounds,UK,UK,ACH,0,True,10,339,4,1
6788.95,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,450,13,1
5726.27,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,549,13,1
38263.05,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,356,11,1
718.04,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,450,19,1
14759.59,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,171,1
33984.25,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,313,7,1
3525.04,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,332,16,1
3428.19,UK pounds,Euro,UK,Italy,Cross-border,0,False,10,244,18,0
10516.16,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,171,1
840.64,UK pounds,UK pounds,UK,UK,ACH,0,True,10,126,20,1
5036.36,Indian rupee,UK pounds,India,UK,Cross-border,0,False,10,12,247,0
7304.42,Euro,Turkish lira,Germany,Turkey,Cross-border,0,False,10,212,13,0
8546.94,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,446,13,1
30530.61,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,537,3,1
7606.5,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,649,13,1
14075.57,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,608,13,1
4559.01,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,209,1
2446.96,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,615,15,1
20038.18,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,397,13,1
11082.85,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,451,13,1
1568.59,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,285,14,1
1124.76,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,194,16,1
1442.15,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,518,22,1
10942.39,Euro,UK pounds,Germany,UK,Cross-border,0,False,10,212,13,0
727.68,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,668,11,1
86361.86,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,2,202,1
277.9,Euro,UK pounds,Germany,UK,Cross-border,0,False,10,338,16,0
7831.09,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,213,1
807.85,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,561,12,1
12618.35,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
4945.35,UK pounds,UK pounds,UK,UK,ACH,0,True,10,135,11,1
19974.43,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,597,13,1
10579.17,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,148,1
18432.81,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,199,24,1
6896.08,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,207,13,1
4477.55,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,528,11,1
4489.19,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,143,18,1
8477.55,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,12,209,1
18221.54,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,608,13,1
9530.16,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,12,122,1
2017.5,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,510,15,1
3706.77,UK pounds,UK pounds,UK,UK,ACH,0,True,10,541,12,1
41.64,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,264,7,1
338.55,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,16,500,1
7959.54,UK pounds,UK pounds,UK,UK,ACH,0,True,10,439,13,1
748.59,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,573,15,1
3427.9,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,497,9,1
116.14,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,141,3,1
7785.23,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,370,13,1
725.81,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,531,14,1
14886.03,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,431,7,1
9938.24,UK pounds,UK pounds,UK,UK,ACH,0,True,10,247,13,1
4425.19,UK pounds,UK pounds,UK,UK,ACH,0,True,10,426,16,1
9675.45,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,608,13,1
4677.23,UK pounds,Indian rupee,UK,India,Cross-border,0,False,10,318,13,0
464.38,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,317,9,1
7393.61,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,361,13,1
1663.85,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,426,7,1
7987.62,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,454,13,1
8377.84,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,271,1
5114.36,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,370,13,1
39.15,UK pounds,UK pounds,UK,UK,ACH,0,True,10,235,15,1
4882.26,UK pounds,UK pounds,UK,UK,ACH,0,True,10,197,13,1
7285.2,Euro,Turkish lira,Germany,Turkey,Cross-border,0,False,10,212,13,0
3076.96,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,327,12,1
714.39,UK pounds,UK pounds,UK,UK,ACH,0,True,10,74,501,1
574.51,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,574,21,1
12611.2,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,109,1
95.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,True,10,102,2,1
10291.8,Euro,UK pounds,Netherlands,UK,Cross-border,0,False,10,359,13,0
25033.72,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
627.99,UK pounds,UK pounds,UK,UK,ACH,0,True,10,552,19,1
18963.48,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,549,13,1
157.69,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,180,17,1
4843.35,UK pounds,UK pounds,UK,UK,ACH,0,True,10,608,13,1
12904.84,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,528,17,1
12276.72,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,False,10,12,243,0
8537.49,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,348,13,1
10357.85,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,12,157,1
1756.96,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,472,18,1
1648.09,UK pounds,Euro,UK,Netherlands,Cross-border,0,False,10,388,12,0
22413.88,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,405,8,1
6498.56,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,579,23,1
10897.95,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,409,12,1
2595.43,UK pounds,UK pounds,UK,UK,ACH,0,True,10,528,10,1
6198.08,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,247,1
4224.25,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,168,14,1
9013.36,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,448,13,1
1476.76,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,461,18,1
5042.71,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,430,12,1
4711.79,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,448,13,1
7668.96,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,608,13,1
2500.9,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,290,18,1
10623.46,Euro,UK pounds,Germany,UK,Cross-border,0,False,10,212,13,0
10990.0,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,False,10,670,12,0
11258.37,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,247,1
3263.39,UK pounds,Indian rupee,UK,India,Cross-border,0,False,10,439,16,0
12611.37,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,593,14,1
5318.94,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,247,13,1
17178.71,UK pounds,UK pounds,UK,UK,ACH,0,True,10,258,13,1
1043.18,UK pounds,UK pounds,UK,UK,ACH,0,True,10,157,12,1
25449.96,UK pounds,UK pounds,UK,UK,ACH,0,True,10,12,202,1
10298.15,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,446,13,1
15239.45,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,608,13,1
2819.72,UK pounds,UK pounds,UK,UK,ACH,0,True,10,332,18,1
42259.08,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,4,4,1
675.67,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,501,18,1
11650.53,UK pounds,UK pounds,UK,UK,Debit card,0,True,10,454,13,1
1898.75,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,190,12,1
12230.59,UK pounds,UK pounds,UK,UK,Credit card,0,True,10,267,5,1
5410.61,UK pounds,UK pounds,UK,UK,Cheque,0,True,10,564,18,1
